
----- New Logging Session Started -----
Timestamp,Level,Task,Message

----- New Logging Session Started -----
Timestamp,Level,Task,Message
1072,ERROR,loopTask,SYSTEM RESTART DETECTED - this message should appear only once after power-up
71568,ERROR,NavTask,NavigationTask time, 0
71629,ERROR,GNSSTask,GNSS checkUblox time, 2
71634,ERROR,GNSSTask,GNSSTask time, 7
71625,ERROR,ControlTask,ControlTask time, 0
71675,ERROR,ControlTask,ControlTask time, 0
71678,ERROR,GNSSTask,GNSS checkUblox time, 1
71688,ERROR,GNSSTask,GNSSTask time, 11
71619,ERROR,NavTask,NavigationTask time, 0
71728,ERROR,GNSSTask,GNSS checkCallbacks time, 1
71728,ERROR,GNSSTask,GNSS checkUblox time, 1
71740,ERROR,GNSSTask,GNSSTask time, 13
71725,ERROR,ControlTask,ControlTask time, 0
71778,ERROR,GNSSTask,GNSS checkUblox time, 1
71779,ERROR,GNSSTask,GNSSTask time, 2
71775,ERROR,ControlTask,ControlTask time, 0
71814,ERROR,NavTask,NavigationTask time, 0
71829,ERROR,GNSSTask,GNSS checkUblox time, 2
71833,ERROR,GNSSTask,GNSSTask time, 6
71825,ERROR,ControlTask,ControlTask time, 0
71819,ERROR,NavTask,NavigationTask time, 0
71878,ERROR,GNSSTask,GNSS checkUblox time, 1
71884,ERROR,GGATask,GGATask time, 5
71885,ERROR,GNSSTask,GNSSTask time, 8
71954,ERROR,GNSSTask,pushRawData time, 27
71955,ERROR,GNSSTask,GNSS checkUblox time, 1
71955,ERROR,GNSSTask,GNSSTask time, 28
71978,ERROR,GNSSTask,GNSSTask time, 1
71975,ERROR,ControlTask,position-control latency time, 147
72030,ERROR,GNSSTask,GNSS checkCallbacks time, 2
72033,ERROR,GNSSTask,GNSS checkUblox time, 6
72047,ERROR,GNSSTask,GNSSTask time, 20
71990,ERROR,ControlTask,ControlTask time, 15
72078,ERROR,GNSSTask,GNSS checkUblox time, 1
72087,ERROR,GNSSTask,GNSSTask time, 10
72074,ERROR,ControlTask,position-control latency time, 46
72113,ERROR,ControlTask,ControlTask time, 39
72129,ERROR,GNSSTask,GNSS checkUblox time, 2
72139,ERROR,GNSSTask,GNSSTask time, 12
72126,ERROR,ControlTask,position-control latency time, 98
72178,ERROR,GNSSTask,GNSS checkUblox time, 1
72179,ERROR,GNSSTask,GNSSTask time, 2
72166,ERROR,ControlTask,ControlTask time, 40
72205,ERROR,ControlTask,position-control latency time, 177
72229,ERROR,GNSSTask,GNSS checkUblox time, 2
72231,ERROR,GNSSTask,GNSSTask time, 4
72218,ERROR,ControlTask,ControlTask time, 13
72258,ERROR,ControlTask,position-control latency time, 30
72278,ERROR,GNSSTask,GNSS checkUblox time, 1
72284,ERROR,GNSSTask,GNSSTask time, 7
72271,ERROR,ControlTask,ControlTask time, 13
72311,ERROR,ControlTask,position-control latency time, 83
72329,ERROR,GNSSTask,GNSS checkUblox time, 2
72337,ERROR,GNSSTask,GNSSTask time, 10
72324,ERROR,ControlTask,ControlTask time, 13
72363,ERROR,ControlTask,position-control latency time, 35
72378,ERROR,GNSSTask,GNSS checkUblox time, 1
72389,ERROR,GNSSTask,GNSSTask time, 12
72376,ERROR,ControlTask,ControlTask time, 13
72429,ERROR,GNSSTask,GNSS checkUblox time, 2
72429,ERROR,GNSSTask,GNSSTask time, 2
72415,ERROR,ControlTask,position-control latency time, 87
72456,ERROR,ControlTask,ControlTask time, 41
72478,ERROR,GNSSTask,GNSS checkUblox time, 1
72483,ERROR,GNSSTask,GNSSTask time, 6
72470,ERROR,ControlTask,position-control latency time, 142
72528,ERROR,GNSSTask,GNSS checkUblox time, 1
72529,ERROR,GNSSTask,GNSSTask time, 2
72509,ERROR,ControlTask,ControlTask time, 39
72557,ERROR,ControlTask,position-control latency time, 229
72579,ERROR,GNSSTask,GNSS checkUblox time, 2
72583,ERROR,GNSSTask,GNSSTask time, 6
72570,ERROR,ControlTask,ControlTask time, 13
72610,ERROR,ControlTask,position-control latency time, 32
72628,ERROR,GNSSTask,GNSS checkUblox time, 1
72637,ERROR,GNSSTask,GNSSTask time, 10
72623,ERROR,ControlTask,ControlTask time, 13
72662,ERROR,ControlTask,position-control latency time, 84
72679,ERROR,GNSSTask,GNSS checkUblox time, 2
72686,ERROR,GNSSTask,GNSSTask time, 9
72674,ERROR,ControlTask,ControlTask time, 12
72711,ERROR,ControlTask,position-control latency time, 33
72729,ERROR,GNSSTask,GNSS checkUblox time, 2
72735,ERROR,GNSSTask,GNSSTask time, 8
72723,ERROR,ControlTask,ControlTask time, 12
72759,ERROR,ControlTask,position-control latency time, 31
72778,ERROR,GNSSTask,GNSS checkUblox time, 1
72786,ERROR,GNSSTask,GNSSTask time, 9
72773,ERROR,ControlTask,ControlTask time, 14
72811,ERROR,ControlTask,position-control latency time, 83
72829,ERROR,GNSSTask,GNSS checkUblox time, 2
72835,ERROR,GNSSTask,GNSSTask time, 8
72823,ERROR,ControlTask,ControlTask time, 12
72860,ERROR,ControlTask,position-control latency time, 32
72878,ERROR,GNSSTask,GNSS checkUblox time, 1
72884,ERROR,GGATask,GGATask time, 5
72885,ERROR,GNSSTask,GNSSTask time, 8
72872,ERROR,ControlTask,ControlTask time, 12
72949,ERROR,GNSSTask,pushRawData time, 22
72950,ERROR,GNSSTask,GNSS checkUblox time, 1
72953,ERROR,GNSSTask,GNSSTask time, 26
72978,ERROR,GNSSTask,GNSS checkUblox time, 1
72982,ERROR,GNSSTask,GNSSTask time, 5
72950,ERROR,ControlTask,position-control latency time, 99
73008,ERROR,ControlTask,ControlTask time, 81
73029,ERROR,GNSSTask,GNSS checkCallbacks time, 1
73038,ERROR,GNSSTask,GNSS checkUblox time, 11
73053,ERROR,GNSSTask,GNSSTask time, 26
73078,ERROR,GNSSTask,GNSS checkUblox time, 1
73080,ERROR,GNSSTask,GNSSTask time, 3
73021,ERROR,ControlTask,position-control latency time, 193
73107,ERROR,ControlTask,ControlTask time, 86
73129,ERROR,GNSSTask,GNSS checkUblox time, 2
73133,ERROR,GNSSTask,GNSSTask time, 6
73120,ERROR,ControlTask,position-control latency time, 292
73159,ERROR,ControlTask,ControlTask time, 39
73178,ERROR,GNSSTask,GNSS checkUblox time, 1
73185,ERROR,GNSSTask,GNSSTask time, 8
73172,ERROR,ControlTask,position-control latency time, 344
73212,ERROR,ControlTask,ControlTask time, 40
73229,ERROR,GNSSTask,GNSS checkUblox time, 2
73238,ERROR,GNSSTask,GNSSTask time, 11
73225,ERROR,ControlTask,position-control latency time, 397
73278,ERROR,GNSSTask,GNSS checkUblox time, 1
73279,ERROR,GNSSTask,GNSSTask time, 2
73264,ERROR,ControlTask,ControlTask time, 39
73304,ERROR,ControlTask,position-control latency time, 476
73329,ERROR,GNSSTask,GNSS checkUblox time, 2
73330,ERROR,GNSSTask,GNSSTask time, 3
73317,ERROR,ControlTask,ControlTask time, 13
73357,ERROR,ControlTask,position-control latency time, 29
73378,ERROR,GNSSTask,GNSS checkUblox time, 1
73383,ERROR,GNSSTask,GNSSTask time, 6
73370,ERROR,ControlTask,ControlTask time, 13
73409,ERROR,ControlTask,position-control latency time, 81
73429,ERROR,GNSSTask,GNSS checkUblox time, 2
73435,ERROR,GNSSTask,GNSSTask time, 8
73422,ERROR,ControlTask,ControlTask time, 13
73461,ERROR,ControlTask,position-control latency time, 33
73478,ERROR,GNSSTask,GNSS checkUblox time, 1
73489,ERROR,GNSSTask,GNSSTask time, 12
73474,ERROR,ControlTask,ControlTask time, 13
73528,ERROR,GNSSTask,GNSS checkUblox time, 1
73529,ERROR,GNSSTask,GNSSTask time, 2
73515,ERROR,ControlTask,position-control latency time, 87
73555,ERROR,ControlTask,ControlTask time, 40
73579,ERROR,GNSSTask,GNSS checkUblox time, 2
73583,ERROR,GNSSTask,GNSSTask time, 6
73569,ERROR,ControlTask,position-control latency time, 141
73611,ERROR,ControlTask,ControlTask time, 42
73629,ERROR,GNSSTask,GNSS checkUblox time, 2
73638,ERROR,GNSSTask,GNSSTask time, 11
73624,ERROR,ControlTask,position-control latency time, 196
73678,ERROR,GNSSTask,GNSS checkUblox time, 1
73682,ERROR,GNSSTask,GNSSTask time, 5
73666,ERROR,ControlTask,ControlTask time, 42
73708,ERROR,ControlTask,position-control latency time, 280
73729,ERROR,GNSSTask,GNSS checkUblox time, 2
73734,ERROR,GNSSTask,GNSSTask time, 7
73721,ERROR,ControlTask,ControlTask time, 13
73760,ERROR,ControlTask,position-control latency time, 32
73778,ERROR,GNSSTask,GNSS checkUblox time, 1
73787,ERROR,GNSSTask,GNSSTask time, 10
73773,ERROR,ControlTask,ControlTask time, 13
73812,ERROR,ControlTask,position-control latency time, 84
73829,ERROR,GNSSTask,GNSS checkUblox time, 2
73836,ERROR,GNSSTask,GNSSTask time, 9
73824,ERROR,ControlTask,ControlTask time, 12
73860,ERROR,ControlTask,position-control latency time, 32
73878,ERROR,GNSSTask,GNSS checkUblox time, 1
73883,ERROR,GGATask,GGATask time, 4
73912,ERROR,GNSSTask,pushRawData time, 25
73917,ERROR,GNSSTask,GNSSTask time, 40
73932,ERROR,GNSSTask,GNSS checkCallbacks time, 1
73943,ERROR,GNSSTask,GNSS checkUblox time, 12
73956,ERROR,GNSSTask,GNSSTask time, 25
73978,ERROR,GNSSTask,GNSS checkUblox time, 1
73981,ERROR,GNSSTask,GNSSTask time, 4
73972,ERROR,ControlTask,position-control latency time, 41
74005,ERROR,ControlTask,ControlTask time, 33
74029,ERROR,GNSSTask,GNSS checkUblox time, 2
74030,ERROR,GNSSTask,GNSSTask time, 3
74018,ERROR,ControlTask,position-control latency time, 87
74057,ERROR,ControlTask,ControlTask time, 39
74078,ERROR,GNSSTask,GNSS checkUblox time, 1
74085,ERROR,GNSSTask,GNSSTask time, 8
74072,ERROR,ControlTask,position-control latency time, 141
74111,ERROR,ControlTask,ControlTask time, 39
74129,ERROR,GNSSTask,GNSS checkUblox time, 2
74138,ERROR,GNSSTask,GNSSTask time, 11
74125,ERROR,ControlTask,position-control latency time, 194
74178,ERROR,GNSSTask,GNSS checkUblox time, 1
74178,ERROR,GNSSTask,GNSSTask time, 1
74164,ERROR,ControlTask,ControlTask time, 39
74203,ERROR,ControlTask,position-control latency time, 272
74229,ERROR,GNSSTask,GNSS checkUblox time, 2
74230,ERROR,GNSSTask,GNSSTask time, 3
74217,ERROR,ControlTask,ControlTask time, 14
74256,ERROR,ControlTask,position-control latency time, 28
74278,ERROR,GNSSTask,GNSS checkUblox time, 1
74282,ERROR,GNSSTask,GNSSTask time, 5
74269,ERROR,ControlTask,ControlTask time, 13
74310,ERROR,ControlTask,position-control latency time, 82
74329,ERROR,GNSSTask,GNSS checkUblox time, 2
74336,ERROR,GNSSTask,GNSSTask time, 9
74323,ERROR,ControlTask,ControlTask time, 13
74363,ERROR,ControlTask,position-control latency time, 35
74378,ERROR,GNSSTask,GNSS checkUblox time, 1
74389,ERROR,GNSSTask,GNSSTask time, 12
74376,ERROR,ControlTask,ControlTask time, 13
74429,ERROR,GNSSTask,GNSS checkUblox time, 2
74429,ERROR,GNSSTask,GNSSTask time, 2
74415,ERROR,ControlTask,position-control latency time, 87
74454,ERROR,ControlTask,ControlTask time, 39
74478,ERROR,GNSSTask,GNSS checkUblox time, 1
74480,ERROR,GNSSTask,GNSSTask time, 3
74467,ERROR,ControlTask,position-control latency time, 139
74508,ERROR,ControlTask,ControlTask time, 41
74529,ERROR,GNSSTask,GNSS checkUblox time, 2
74534,ERROR,GNSSTask,GNSSTask time, 7
74521,ERROR,ControlTask,position-control latency time, 193
74562,ERROR,ControlTask,ControlTask time, 41
74578,ERROR,GNSSTask,GNSS checkUblox time, 1
74589,ERROR,GNSSTask,GNSSTask time, 12
74576,ERROR,ControlTask,position-control latency time, 248
74629,ERROR,GNSSTask,GNSS checkUblox time, 2
74631,ERROR,GNSSTask,GNSSTask time, 4
74617,ERROR,ControlTask,ControlTask time, 41
74658,ERROR,ControlTask,position-control latency time, 30
74678,ERROR,GNSSTask,GNSS checkUblox time, 1
74684,ERROR,GNSSTask,GNSSTask time, 7
74671,ERROR,ControlTask,ControlTask time, 13
74711,ERROR,ControlTask,position-control latency time, 83
74729,ERROR,GNSSTask,GNSS checkUblox time, 2
74737,ERROR,GNSSTask,GNSSTask time, 10
74724,ERROR,ControlTask,ControlTask time, 13
74763,ERROR,ControlTask,position-control latency time, 35
74778,ERROR,GNSSTask,GNSS checkUblox time, 1
74790,ERROR,GNSSTask,GNSSTask time, 13
74776,ERROR,ControlTask,ControlTask time, 13
74829,ERROR,GNSSTask,GNSS checkUblox time, 2
74829,ERROR,GNSSTask,GNSSTask time, 2
74816,ERROR,ControlTask,position-control latency time, 88
74855,ERROR,ControlTask,ControlTask time, 39
74878,ERROR,GNSSTask,GNSS checkUblox time, 1
74868,ERROR,ControlTask,position-control latency time, 140
74881,ERROR,GNSSTask,GNSSTask time, 4
74895,ERROR,ControlTask,ControlTask time, 27
74929,ERROR,GNSSTask,GNSS checkUblox time, 2
74935,ERROR,GNSSTask,GNSSTask time, 8
74921,ERROR,ControlTask,position-control latency time, 193
74959,ERROR,ControlTask,ControlTask time, 38
74978,ERROR,GNSSTask,GNSS checkUblox time, 1
74983,ERROR,GNSSTask,GNSSTask time, 6
74971,ERROR,ControlTask,position-control latency time, 243
75007,ERROR,ControlTask,ControlTask time, 36
75050,ERROR,GNSSTask,pushRawData time, 23
75051,ERROR,GNSSTask,GNSSTask time, 24
75023,ERROR,ControlTask,position-control latency time, 295
75078,ERROR,GNSSTask,GNSS checkUblox time, 1
75082,ERROR,GNSSTask,GNSSTask time, 5
75068,ERROR,ControlTask,ControlTask time, 45
75107,ERROR,ControlTask,position-control latency time, 379
75129,ERROR,GNSSTask,GNSS checkUblox time, 2
75133,ERROR,GNSSTask,GNSSTask time, 6
75120,ERROR,ControlTask,ControlTask time, 13
75157,ERROR,ControlTask,position-control latency time, 29
75178,ERROR,GNSSTask,GNSS checkUblox time, 1
75181,ERROR,GNSSTask,GNSSTask time, 4
75169,ERROR,ControlTask,ControlTask time, 12
75205,ERROR,ControlTask,position-control latency time, 77
75229,ERROR,GNSSTask,GNSS checkUblox time, 2
75232,ERROR,GNSSTask,GNSSTask time, 5
75219,ERROR,ControlTask,ControlTask time, 14
75259,ERROR,ControlTask,position-control latency time, 31
75278,ERROR,GNSSTask,GNSS checkUblox time, 1
75285,ERROR,GNSSTask,GNSSTask time, 8
75272,ERROR,ControlTask,ControlTask time, 13
75311,ERROR,ControlTask,position-control latency time, 83
75329,ERROR,GNSSTask,GNSS checkUblox time, 2
75338,ERROR,GNSSTask,GNSSTask time, 11
75325,ERROR,ControlTask,ControlTask time, 14
75378,ERROR,GNSSTask,GNSS checkUblox time, 1
75379,ERROR,GNSSTask,GNSSTask time, 2
75365,ERROR,ControlTask,position-control latency time, 37
75404,ERROR,ControlTask,ControlTask time, 39
75429,ERROR,GNSSTask,GNSS checkUblox time, 2
75430,ERROR,GNSSTask,GNSSTask time, 3
75417,ERROR,ControlTask,position-control latency time, 89
75456,ERROR,ControlTask,ControlTask time, 39
75478,ERROR,GNSSTask,GNSS checkUblox time, 1
75482,ERROR,GNSSTask,GNSSTask time, 5
75469,ERROR,ControlTask,position-control latency time, 141
75509,ERROR,ControlTask,ControlTask time, 40
75529,ERROR,GNSSTask,GNSS checkUblox time, 2
75537,ERROR,GNSSTask,GNSSTask time, 10
75523,ERROR,ControlTask,position-control latency time, 195
75578,ERROR,GNSSTask,GNSS checkUblox time, 1
75584,ERROR,GNSSTask,GNSSTask time, 7
75570,ERROR,ControlTask,ControlTask time, 47
75610,ERROR,ControlTask,position-control latency time, 282
75629,ERROR,GNSSTask,GNSS checkUblox time, 2
75637,ERROR,GNSSTask,GNSSTask time, 10
75623,ERROR,ControlTask,ControlTask time, 13
75678,ERROR,GNSSTask,GNSSTask time, 1
75664,ERROR,ControlTask,position-control latency time, 36
75690,ERROR,ControlTask,ControlTask time, 26
75703,ERROR,ControlTask,position-control latency time, 75
75729,ERROR,GNSSTask,GNSS checkUblox time, 2
75731,ERROR,GNSSTask,GNSSTask time, 4
75716,ERROR,ControlTask,ControlTask time, 13
75757,ERROR,ControlTask,position-control latency time, 29
75778,ERROR,GNSSTask,GNSS checkUblox time, 1
75783,ERROR,GNSSTask,GNSSTask time, 6
75770,ERROR,ControlTask,ControlTask time, 13
75810,ERROR,ControlTask,position-control latency time, 82
75829,ERROR,GNSSTask,GNSS checkUblox time, 2
75836,ERROR,GNSSTask,GNSSTask time, 9
75823,ERROR,ControlTask,ControlTask time, 13
75862,ERROR,ControlTask,position-control latency time, 34
75878,ERROR,GNSSTask,GNSS checkUblox time, 1
75888,ERROR,GNSSTask,GNSSTask time, 11
75895,ERROR,GGATask,GGATask time, 6
75921,ERROR,GGATask,GGATask time, 1
75952,ERROR,GNSSTask,pushRawData time, 25
75953,ERROR,GNSSTask,GNSSTask time, 26
75875,ERROR,ControlTask,ControlTask time, 13
75978,ERROR,GNSSTask,GNSS checkUblox time, 1
75988,ERROR,GNSSTask,GNSSTask time, 11
75975,ERROR,ControlTask,position-control latency time, 147
76028,ERROR,GNSSTask,GNSS checkCallbacks time, 1
76028,ERROR,GNSSTask,GNSS checkUblox time, 1
76040,ERROR,GNSSTask,GNSSTask time, 13
76014,ERROR,ControlTask,ControlTask time, 39
76078,ERROR,GNSSTask,GNSS checkUblox time, 1
76086,ERROR,GNSSTask,GNSSTask time, 9
76066,ERROR,ControlTask,position-control latency time, 39
76113,ERROR,ControlTask,ControlTask time, 47
76129,ERROR,GNSSTask,GNSS checkCallbacks time, 1
76140,ERROR,GNSSTask,GNSS checkUblox time, 13
76154,ERROR,GNSSTask,GNSSTask time, 27
76178,ERROR,GNSSTask,GNSS checkUblox time, 1
76179,ERROR,GNSSTask,GNSSTask time, 2
76125,ERROR,ControlTask,position-control latency time, 98
76203,ERROR,ControlTask,ControlTask time, 78
76229,ERROR,GNSSTask,GNSS checkUblox time, 2
76229,ERROR,GNSSTask,GNSSTask time, 2
76215,ERROR,ControlTask,position-control latency time, 188
76254,ERROR,ControlTask,ControlTask time, 39
76278,ERROR,GNSSTask,GNSS checkUblox time, 1
76279,ERROR,GNSSTask,GNSSTask time, 2
76266,ERROR,ControlTask,position-control latency time, 239
76302,ERROR,ControlTask,ControlTask time, 36
76314,ERROR,ControlTask,position-control latency time, 287
76329,ERROR,GNSSTask,GNSS checkCallbacks time, 1
76340,ERROR,GNSSTask,GNSS checkUblox time, 13
76356,ERROR,GNSSTask,GNSSTask time, 29
76378,ERROR,GNSSTask,GNSS checkUblox time, 1
76383,ERROR,GNSSTask,GNSSTask time, 6
76326,ERROR,ControlTask,ControlTask time, 12
76410,ERROR,ControlTask,position-control latency time, 82
76429,ERROR,GNSSTask,GNSS checkUblox time, 2
76436,ERROR,GNSSTask,GNSSTask time, 9
76423,ERROR,ControlTask,ControlTask time, 13
76462,ERROR,ControlTask,position-control latency time, 34
76478,ERROR,GNSSTask,GNSS checkUblox time, 1
76488,ERROR,GNSSTask,GNSSTask time, 11
76475,ERROR,ControlTask,ControlTask time, 13
76529,ERROR,GNSSTask,GNSS checkUblox time, 2
76529,ERROR,GNSSTask,GNSSTask time, 2
76515,ERROR,ControlTask,position-control latency time, 87
76555,ERROR,ControlTask,ControlTask time, 40
76578,ERROR,GNSSTask,GNSS checkUblox time, 1
76587,ERROR,GNSSTask,GNSSTask time, 10
76573,ERROR,ControlTask,position-control latency time, 145
76613,ERROR,ControlTask,ControlTask time, 40
76629,ERROR,GNSSTask,GNSS checkUblox time, 2
76639,ERROR,GNSSTask,GNSSTask time, 12
76626,ERROR,ControlTask,position-control latency time, 198
76678,ERROR,GNSSTask,GNSS checkUblox time, 1
76679,ERROR,GNSSTask,GNSSTask time, 2
76665,ERROR,ControlTask,ControlTask time, 39
76705,ERROR,ControlTask,position-control latency time, 277
76729,ERROR,GNSSTask,GNSS checkUblox time, 2
76731,ERROR,GNSSTask,GNSSTask time, 4
76718,ERROR,ControlTask,ControlTask time, 13
76758,ERROR,ControlTask,position-control latency time, 30
76778,ERROR,GNSSTask,GNSS checkUblox time, 1
76784,ERROR,GNSSTask,GNSSTask time, 7
76771,ERROR,ControlTask,ControlTask time, 13
76811,ERROR,ControlTask,position-control latency time, 83
76829,ERROR,GNSSTask,GNSS checkUblox time, 2
76837,ERROR,GNSSTask,GNSSTask time, 10
76824,ERROR,ControlTask,ControlTask time, 13
76878,ERROR,GNSSTask,GNSSTask time, 1
76864,ERROR,ControlTask,position-control latency time, 36
76890,ERROR,ControlTask,ControlTask time, 26
76903,ERROR,ControlTask,position-control latency time, 75
76929,ERROR,GNSSTask,GNSS checkUblox time, 2
76929,ERROR,GNSSTask,GNSSTask time, 2
76916,ERROR,ControlTask,ControlTask time, 13
76960,ERROR,ControlTask,position-control latency time, 32
76999,ERROR,GNSSTask,pushRawData time, 22
77001,ERROR,GNSSTask,GNSSTask time, 24
76974,ERROR,ControlTask,ControlTask time, 14
77029,ERROR,GNSSTask,GNSS checkCallbacks time, 2
77029,ERROR,GNSSTask,GNSS checkUblox time, 2
77043,ERROR,GNSSTask,GNSSTask time, 16
77013,ERROR,ControlTask,position-control latency time, 85
77078,ERROR,GNSSTask,GNSS checkUblox time, 1
77089,ERROR,GNSSTask,GNSSTask time, 12
77073,ERROR,ControlTask,ControlTask time, 60
77129,ERROR,GNSSTask,GNSS checkUblox time, 2
77134,ERROR,GNSSTask,GNSSTask time, 7
77121,ERROR,ControlTask,position-control latency time, 193
77178,ERROR,GNSSTask,GNSS checkUblox time, 1
77179,ERROR,GNSSTask,GNSSTask time, 2
77164,ERROR,ControlTask,ControlTask time, 43
77204,ERROR,ControlTask,position-control latency time, 276
77229,ERROR,GNSSTask,GNSS checkUblox time, 2
77230,ERROR,GNSSTask,GNSSTask time, 3
77217,ERROR,ControlTask,ControlTask time, 13
77256,ERROR,ControlTask,position-control latency time, 28
77278,ERROR,GNSSTask,GNSS checkUblox time, 1
77282,ERROR,GNSSTask,GNSSTask time, 5
77270,ERROR,ControlTask,ControlTask time, 14
77306,ERROR,ControlTask,position-control latency time, 78
77329,ERROR,GNSSTask,GNSS checkUblox time, 2
77330,ERROR,GNSSTask,GNSSTask time, 3
77318,ERROR,ControlTask,ControlTask time, 12
77354,ERROR,ControlTask,position-control latency time, 26
77378,ERROR,GNSSTask,GNSS checkUblox time, 1
77382,ERROR,GNSSTask,GNSSTask time, 5
77369,ERROR,ControlTask,ControlTask time, 15
77408,ERROR,ControlTask,position-control latency time, 80
77429,ERROR,GNSSTask,GNSS checkUblox time, 2
77432,ERROR,GNSSTask,GNSSTask time, 5
77420,ERROR,ControlTask,ControlTask time, 12
77457,ERROR,ControlTask,position-control latency time, 29
77478,ERROR,GNSSTask,GNSS checkUblox time, 1
77481,ERROR,GNSSTask,GNSSTask time, 4
77469,ERROR,ControlTask,ControlTask time, 12
77505,ERROR,ControlTask,position-control latency time, 77
77529,ERROR,GNSSTask,GNSS checkUblox time, 2
77531,ERROR,GNSSTask,GNSSTask time, 4
77517,ERROR,ControlTask,ControlTask time, 12
77557,ERROR,ControlTask,position-control latency time, 29
77579,ERROR,GNSSTask,GNSSTask time, 2
77570,ERROR,ControlTask,ControlTask time, 13
77605,ERROR,ControlTask,position-control latency time, 77
77629,ERROR,GNSSTask,GNSS checkUblox time, 2
77631,ERROR,GNSSTask,GNSSTask time, 4
77618,ERROR,ControlTask,ControlTask time, 13
77658,ERROR,ControlTask,position-control latency time, 30
77678,ERROR,GNSSTask,GNSS checkUblox time, 1
77685,ERROR,GNSSTask,GNSSTask time, 8
77671,ERROR,ControlTask,ControlTask time, 13
77711,ERROR,ControlTask,position-control latency time, 83
77729,ERROR,GNSSTask,GNSS checkUblox time, 2
77737,ERROR,GNSSTask,GNSSTask time, 10
77724,ERROR,ControlTask,ControlTask time, 13
77778,ERROR,GNSSTask,GNSS checkUblox time, 1
77778,ERROR,GNSSTask,GNSSTask time, 1
77763,ERROR,ControlTask,position-control latency time, 35
77804,ERROR,ControlTask,ControlTask time, 41
77829,ERROR,GNSSTask,GNSS checkUblox time, 2
77831,ERROR,GNSSTask,GNSSTask time, 4
77817,ERROR,ControlTask,position-control latency time, 89
77857,ERROR,ControlTask,ControlTask time, 40
77878,ERROR,GNSSTask,GNSS checkUblox time, 1
77883,ERROR,GNSSTask,GNSSTask time, 6
77870,ERROR,ControlTask,position-control latency time, 142
77909,ERROR,ControlTask,ControlTask time, 39
77929,ERROR,GNSSTask,GNSS checkUblox time, 2
77935,ERROR,GNSSTask,GNSSTask time, 8
77922,ERROR,ControlTask,position-control latency time, 194
77961,ERROR,ControlTask,ControlTask time, 39
77978,ERROR,GNSSTask,GNSS checkUblox time, 1
78013,ERROR,GNSSTask,pushRawData time, 24
78014,ERROR,GNSSTask,GNSSTask time, 37
78029,ERROR,GNSSTask,GNSS checkUblox time, 2
78032,ERROR,GNSSTask,GNSSTask time, 5
77975,ERROR,ControlTask,position-control latency time, 247
78058,ERROR,ControlTask,ControlTask time, 83
78078,ERROR,GNSSTask,GNSS checkUblox time, 1
78090,ERROR,GNSSTask,GNSSTask time, 13
78071,ERROR,ControlTask,position-control latency time, 343
78129,ERROR,GNSSTask,GNSS checkUblox time, 2
78131,ERROR,GNSSTask,GNSSTask time, 4
78117,ERROR,ControlTask,ControlTask time, 46
78158,ERROR,ControlTask,position-control latency time, 30
78178,ERROR,GNSSTask,GNSS checkUblox time, 1
78185,ERROR,GNSSTask,GNSSTask time, 8
78172,ERROR,ControlTask,ControlTask time, 14
78211,ERROR,ControlTask,position-control latency time, 83
78229,ERROR,GNSSTask,GNSS checkUblox time, 2
78237,ERROR,GNSSTask,GNSSTask time, 10
78224,ERROR,ControlTask,ControlTask time, 13
78278,ERROR,GNSSTask,GNSS checkUblox time, 1
78278,ERROR,GNSSTask,GNSSTask time, 1
78264,ERROR,ControlTask,position-control latency time, 36
78306,ERROR,ControlTask,ControlTask time, 42
78329,ERROR,GNSSTask,GNSS checkUblox time, 2
78332,ERROR,GNSSTask,GNSSTask time, 5
78319,ERROR,ControlTask,position-control latency time, 91
78358,ERROR,ControlTask,ControlTask time, 39
78378,ERROR,GNSSTask,GNSS checkUblox time, 1
78384,ERROR,GNSSTask,GNSSTask time, 7
78371,ERROR,ControlTask,position-control latency time, 143
78411,ERROR,ControlTask,ControlTask time, 40
78429,ERROR,GNSSTask,GNSS checkUblox time, 2
78435,ERROR,GNSSTask,GNSSTask time, 8
78423,ERROR,ControlTask,position-control latency time, 195
78461,ERROR,ControlTask,ControlTask time, 38
78478,ERROR,GNSSTask,GNSS checkUblox time, 1
78487,ERROR,GNSSTask,GNSSTask time, 10
78474,ERROR,ControlTask,position-control latency time, 246
78511,ERROR,ControlTask,ControlTask time, 37
78528,ERROR,GNSSTask,GNSS checkUblox time, 1
78535,ERROR,GNSSTask,GNSSTask time, 8
78523,ERROR,ControlTask,position-control latency time, 295
78561,ERROR,ControlTask,ControlTask time, 38
78579,ERROR,GNSSTask,GNSS checkUblox time, 2
78587,ERROR,GNSSTask,GNSSTask time, 10
78574,ERROR,ControlTask,position-control latency time, 346
78628,ERROR,GNSSTask,GNSS checkUblox time, 1
78633,ERROR,GNSSTask,GNSSTask time, 6
78621,ERROR,ControlTask,ControlTask time, 47
78657,ERROR,ControlTask,position-control latency time, 429
78679,ERROR,GNSSTask,GNSS checkUblox time, 2
78683,ERROR,GNSSTask,GNSSTask time, 6
78670,ERROR,ControlTask,ControlTask time, 13
78710,ERROR,ControlTask,position-control latency time, 32
78728,ERROR,GNSSTask,GNSS checkUblox time, 1
78736,ERROR,GNSSTask,GNSSTask time, 9
78723,ERROR,ControlTask,ControlTask time, 13
78762,ERROR,ControlTask,position-control latency time, 84
